zipcode,cbsa,radius,URL_end,Listing_Count,Max_Pages,random
64015,28140.0,6.0,&rd=6&zc=64015,1124,12,0.5113477926865794
77373,26420.0,5.0,&rd=5&zc=77373&clrId=27127,1260,13,0.5113813038419954
6385,35980.0,5.0,&rd=5&zc=06385,846,9,0.5114630977588661
44307,10420.0,2.0,&rd=2&zc=44307,1377,14,0.5114852447327739
1835,14460.0,3.0,&rd=3&zc=01835,1346,14,0.5114924795551756
35217,13820.0,5.0,&rd=5&zc=35217,1222,13,0.511574987403634
33428,33100.0,5.0,&rd=5&zc=33428&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,290,3,0.5117321393955081
30230,29300.0,10.0,&rd=10&zc=30230,11,1,0.5117593501877302
76031,19100.0,11.0,&rd=11&zc=76031,510,6,0.5117762074413191
1088,44140.0,3.0,&rd=3&zc=01088,71,1,0.5118033517266228
80123,19740.0,3.0,&rd=3&zc=80123,2051,21,0.5118972543826459
68104,36540.0,2.0,&rd=2&zc=68104,396,4,0.5120121733988741
11764,35620.0,3.0,&rd=3&zc=11764,30,1,0.5120408268590951
27235,24660.0,4.0,&rd=4&zc=27235,1986,20,0.5120742471788997
60106,16980.0,3.0,&rd=3&zc=60106,3343,34,0.5121475073551895
58425,99999.0,14.0,&rd=14&zc=58425,12,1,0.5124586927488193
34238,35840.0,4.0,&rd=4&zc=34238,1588,16,0.5125253186668625
18612,42540.0,9.0,&rd=9&zc=18612,866,9,0.5126598903041708
60616,16980.0,2.0,&rd=2&zc=60616,524,6,0.5126605799459193
72205,30780.0,4.0,&rd=4&zc=72205,2160,22,0.5127998201878402
46733,19540.0,11.0,&rd=11&zc=46733,267,3,0.5129961353883903
44004,11780.0,8.0,&rd=8&zc=44004,134,2,0.5130268814938543
92346,40140.0,6.0,&rd=6&zc=92346,1410,15,0.5130851989761056
50014,11180.0,10.0,&rd=10&zc=50014,1495,15,0.5133306199226354
97231,38900.0,15.0,&rd=15&zc=97231&clrId=27127,1169,12,0.513339084354927
8344,37980.0,6.0,&rd=6&zc=08344,159,2,0.5133729790410076
55051,99999.0,19.0,&rd=19&zc=55051,490,5,0.5134293322421339
83204,38540.0,16.0,&rd=16&zc=83204,448,5,0.5134732991570867
43110,18140.0,8.0,&rd=8&zc=43110&clrId=27127,942,10,0.5134858902819439
11207,35620.0,2.0,&rd=2&zc=11207,757,8,0.5137164990707306
65301,42740.0,15.0,&rd=15&zc=65301,647,7,0.5139756833233481
77979,38920.0,19.0,&rd=19&zc=77979,1,1,0.5140049064947302
7720,35620.0,0.625,&rd=1&zc=07720,67,1,0.5140765902568989
1118,44140.0,2.0,&rd=2&zc=01118,45,1,0.5141811757489377
46825,23060.0,4.0,&rd=4&zc=46825,3119,32,0.5144799502318634
70665,29340.0,15.0,&rd=15&zc=70665,1523,16,0.5145150884171318
19126,37980.0,0.9659090909999999,&rd=1&zc=19126,69,1,0.5146828338128222
53094,48020.0,11.0,&rd=11&zc=53094,588,6,0.5146965714823081
91436,31080.0,2.0,&rd=2&zc=91436,285,3,0.5147412449897896
80226,19740.0,3.0,&rd=3&zc=80226,1873,19,0.5147735248083007
74604,38620.0,16.0,&rd=16&zc=74604,233,3,0.5147875282513433
38382,27180.0,14.0,&rd=14&zc=38382,342,4,0.5149872127181951
44709,15940.0,2.0,&rd=2&zc=44709,41,1,0.5149941583183056
30078,12060.0,4.0,&rd=4&zc=30078,1256,13,0.5150859770521529
49684,45900.0,10.0,&rd=10&zc=49684,945,10,0.5151823489932311
59634,25740.0,20.0,&rd=20&zc=59634,626,7,0.5151930483713739
87120,10740.0,10.0,&rd=10&zc=87120&clrId=27127,1047,11,0.515209382507179
12121,10580.0,5.0,&rd=5&zc=12121,18,1,0.5153551540113452
2743,39300.0,5.0,&rd=5&zc=02743,770,8,0.5153790992130743
5679,30100.0,6.0,&rd=6&zc=05679,35,1,0.5153838909672009
35741,26620.0,4.0,&rd=4&zc=35741,15,1,0.5154451421807131
48177,33780.0,6.0,&rd=6&zc=48177,238,3,0.5155748427553001
97537,32780.0,16.0,&rd=16&zc=97537,298,3,0.5155908795200439
79605,10180.0,4.0,&rd=4&zc=79605,928,10,0.5156132052100592
90265,31080.0,19.0,&rd=19&zc=90265&clrId=27133,651,7,0.5156492975126183
48837,29620.0,7.0,&rd=7&zc=48837,1121,12,0.5158370176977979
54414,43020.0,13.0,&rd=13&zc=54414,234,3,0.5158601327806224
3467,28300.0,6.0,&rd=6&zc=03467,36,1,0.515887988007729
21791,12580.0,8.0,&rd=8&zc=21791,139,2,0.5159174118247535
14882,27060.0,7.0,&rd=7&zc=14882,77,1,0.5159249086204485
32694,23540.0,5.0,&rd=5&zc=32694,30,1,0.515959022109741
62015,99999.0,5.0,&rd=5&zc=62015,55,1,0.516004914791481
13143,40380.0,10.0,&rd=10&zc=13143,220,3,0.5161256401204501
91108,31080.0,2.0,&rd=2&zc=91108,738,8,0.516154866899509
94550,41860.0,25.0,&rd=25&zc=94550&clrId=27133,2421,25,0.5161627188909891
95815,40900.0,2.0,&rd=2&zc=95815,681,7,0.5161792524400965
60126,16980.0,4.0,&rd=4&zc=60126&clrId=27124,519,6,0.516194375932494
10530,35620.0,2.0,&rd=2&zc=10530,1447,15,0.5162102486584821
6370,35980.0,5.0,&rd=5&zc=06370,123,2,0.5162744883715413
30072,12060.0,4.0,&rd=4&zc=30072,118,2,0.5164569750008543
80023,19740.0,4.0,&rd=4&zc=80023,3,1,0.5164720589589884
39180,46980.0,19.0,&rd=19&zc=39180,190,2,0.5164741171262391
72106,30780.0,10.0,&rd=10&zc=72106,1308,14,0.5164891302655814
25705,26580.0,5.0,&rd=5&zc=25705,383,4,0.5165133939071647
62420,99999.0,12.0,&rd=12&zc=62420,124,2,0.5166802437354551
94070,41860.0,3.0,&rd=3&zc=94070,1946,20,0.516787466470387
48634,13020.0,8.0,&rd=8&zc=48634,8,1,0.5167941028649384
1129,44140.0,3.0,&rd=3&zc=01129,235,3,0.5170258511286696
32506,37860.0,7.0,&rd=7&zc=32506,3042,31,0.5170408676295685
78233,41700.0,3.0,&rd=3&zc=78233,2609,27,0.5170889586438386
73013,36420.0,10.0,&rd=10&zc=73013,4706,48,0.5171231387916987
7747,35620.0,3.0,&rd=3&zc=07747,366,4,0.5172673670129365
53546,27500.0,8.0,&rd=8&zc=53546,1484,15,0.5175281079639393
14025,15380.0,5.0,&rd=5&zc=14025,101,2,0.5175680581617526
54728,99999.0,15.0,&rd=15&zc=54728,547,6,0.5175768193034099
33844,29460.0,11.0,&rd=11&zc=33844,1886,19,0.5177397842367458
11421,35620.0,1.0,&rd=1&zc=11421,174,2,0.5177794065159733
60406,16980.0,2.0,&rd=2&zc=60406,68,1,0.5178669325707584
79106,11100.0,3.0,&rd=3&zc=79106,846,9,0.517886826182678
33196,33100.0,8.0,&rd=8&zc=33196&clrId=27124,366,4,0.517919675928323
97381,41420.0,18.0,&rd=18&zc=97381,1836,19,0.5180519477710785
63021,41180.0,5.0,&rd=5&zc=63021,3106,32,0.5181041460976508
33054,33100.0,2.0,&rd=2&zc=33054,54,1,0.5182328628936137
59075,99999.0,23.0,&rd=23&zc=59075,68,1,0.5182411664384787
8810,35620.0,3.0,&rd=3&zc=08810,83,1,0.5182415504769325
92629,31080.0,2.0,&rd=2&zc=92629,24,1,0.5182461916952438
17318,49620.0,9.0,&rd=9&zc=17318,1675,17,0.5183088632955803
53024,33340.0,5.0,&rd=5&zc=53024,216,3,0.5183748931216322
17538,29540.0,2.0,&rd=2&zc=17538,6,1,0.5183803141819855
97103,11820.0,16.0,&rd=16&zc=97103,195,2,0.5183813471248133
80821,99999.0,22.0,&rd=22&zc=80821,62,1,0.5184581043518272
62231,41180.0,12.0,&rd=12&zc=62231,2,1,0.5185379316212632
36832,12220.0,6.0,&rd=6&zc=36832,572,6,0.5186027688608575
41605,99999.0,2.0,&rd=2&zc=41605,315,4,0.5186860500720053
81201,99999.0,17.0,&rd=17&zc=81201,173,2,0.5187048773736236
72067,99999.0,10.0,&rd=10&zc=72067,834,9,0.5187256228266146
97438,21660.0,21.0,&rd=21&zc=97438,1295,13,0.5187374041602263
7626,35620.0,2.0,&rd=2&zc=07626,346,4,0.5187563995348631
20124,47900.0,6.0,&rd=6&zc=20124,3900,39,0.5187725644529531
13032,45060.0,11.0,&rd=11&zc=13032,272,3,0.5189139457601926
67005,49060.0,13.0,&rd=13&zc=67005,142,2,0.5189475172380281
6712,35300.0,3.0,&rd=3&zc=06712,19,1,0.5190874326708763
97526,24420.0,10.0,&rd=10&zc=97526,298,3,0.5191776516256136
20910,47900.0,2.0,&rd=2&zc=20910,47,1,0.5191870080480165
97005,38900.0,3.0,&rd=3&zc=97005,3963,40,0.5192179558960489
56073,35580.0,18.0,&rd=18&zc=56073,715,8,0.5192481713041666
53050,13180.0,12.0,&rd=12&zc=53050,200,2,0.5192605177346592
90277,31080.0,2.0,&rd=2&zc=90277,242,3,0.5192889434567384
80503,14500.0,10.0,&rd=10&zc=80503,2610,27,0.5193425106536104
32072,,18.0,&rd=18&zc=32072,1436,15,0.5195885020784327
12018,10580.0,8.0,&rd=8&zc=12018,3,1,0.5197638107737803
70663,29340.0,9.0,&rd=9&zc=70663,378,4,0.5197641046303267
72949,22900.0,18.0,&rd=18&zc=72949,131,2,0.5197993136999398
8067,37980.0,5.0,&rd=5&zc=08067,94,1,0.5198227330251073
14217,15380.0,2.0,&rd=2&zc=14217,609,7,0.519843494440837
32571,37860.0,10.0,&rd=10&zc=32571,179,2,0.5199290297264568
56354,10820.0,10.0,&rd=10&zc=56354,35,1,0.519995323393229
45432,19430.0,3.0,&rd=3&zc=45432,94,1,0.5199980035228239
6484,14860.0,6.0,&rd=6&zc=06484,536,6,0.5200139580355752
30504,23580.0,5.0,&rd=5&zc=30504,1406,15,0.520029209398357
87056,42140.0,16.0,&rd=16&zc=87056,93,1,0.5200417928725005
12490,28740.0,9.0,&rd=9&zc=12490,146,2,0.5201715228745419
30096,12060.0,5.0,&rd=5&zc=30096&clrId=27124,489,5,0.5202204752442497
98438,42660.0,2.0,&rd=2&zc=98438,62,1,0.5202459752861259
92509,40140.0,5.0,&rd=5&zc=92509,1972,20,0.5202508875126666
64836,27900.0,12.0,&rd=12&zc=64836,777,8,0.5202557839443579
70591,27660.0,12.0,&rd=12&zc=70591,303,4,0.5203574858055197
73572,30020.0,18.0,&rd=18&zc=73572,354,4,0.5203874116345814
44622,35420.0,8.0,&rd=8&zc=44622,723,8,0.520393438973192
94121,41860.0,19.0,&rd=19&zc=94121&clrId=27127,2126,22,0.5203970232235301
20198,47900.0,8.0,&rd=8&zc=20198,79,1,0.5204680519700866
11718,35620.0,1.0,&rd=1&zc=11718,614,7,0.5205012545579798
63108,41180.0,2.0,&rd=2&zc=63108,231,3,0.5205911214277794
54930,99999.0,10.0,&rd=10&zc=54930,5,1,0.5206162273533796
77562,26420.0,4.0,&rd=4&zc=77562,860,9,0.5207339581199173
60420,38700.0,11.0,&rd=11&zc=60420,113,2,0.5208268433223602
91744,31080.0,3.0,&rd=3&zc=91744,2454,25,0.5208412288458519
92545,40140.0,5.0,&rd=5&zc=92545,843,9,0.520912274337554
43554,99999.0,8.0,&rd=8&zc=43554,146,2,0.5209147069231341
7031,35620.0,2.0,&rd=2&zc=07031,195,2,0.520940404844847
64801,27900.0,8.0,&rd=8&zc=64801,776,8,0.5209632865532204
56748,99999.0,15.0,&rd=15&zc=56748,4,1,0.5209779886815334
15223,38300.0,2.0,&rd=2&zc=15223,13,1,0.5211294181640567
61833,19180.0,1.0,&rd=1&zc=61833,153,2,0.5211468932034288
29624,24860.0,6.0,&rd=6&zc=29624,756,8,0.5212683371302798
20660,15680.0,9.0,&rd=9&zc=20660,569,6,0.5214052259912828
92832,31080.0,1.0,&rd=1&zc=92832,444,5,0.521410469936482
63701,16020.0,12.0,&rd=12&zc=63701,668,7,0.521492148553104
86004,22380.0,73.0,&rd=73&zc=86004,2026,21,0.5215386333290235
56308,10820.0,15.0,&rd=15&zc=56308,601,7,0.5215387009800911
32746,36740.0,4.0,&rd=4&zc=32746,3902,40,0.521567862884147
36867,17980.0,4.0,&rd=4&zc=36867,6,1,0.521572976240772
60130,16980.0,2.0,&rd=2&zc=60130,1375,14,0.5215823417797915
48342,19820.0,2.0,&rd=2&zc=48342,12,1,0.5215980960881533
79603,10180.0,9.0,&rd=9&zc=79603,1117,12,0.521713193429205
34653,45300.0,3.0,&rd=3&zc=34653,859,9,0.5218249478374046
72473,99999.0,9.0,&rd=9&zc=72473,91,1,0.5218270616383214
61744,14010.0,7.0,&rd=7&zc=61744,64,1,0.5218644118628231
13668,36300.0,7.0,&rd=7&zc=13668,17,1,0.5220379664441311
17302,49620.0,7.0,&rd=7&zc=17302,6,1,0.5221412386523966
75214,19100.0,3.0,&rd=3&zc=75214,6,1,0.5221672207369279
48322,19820.0,4.0,&rd=4&zc=48322,41,1,0.5228425749994658
7204,35620.0,1.0,&rd=1&zc=07204,14,1,0.5229170510480763
18229,10900.0,11.0,&rd=11&zc=18229,299,3,0.5229185450874964
74954,22900.0,11.0,&rd=11&zc=74954,1638,17,0.5229254905092091
88130,38780.0,18.0,&rd=18&zc=88130,66,1,0.5230667759805571
3904,38860.0,4.0,&rd=4&zc=03904,673,7,0.5231846554911992
29541,22500.0,9.0,&rd=9&zc=29541,633,7,0.5231889994988905
19023,37980.0,2.0,&rd=2&zc=19023,151,2,0.5232171686321848
30032,12060.0,3.0,&rd=3&zc=30032,68,1,0.5234503419131027
51104,43580.0,3.0,&rd=3&zc=51104,350,4,0.5235043253303201
58652,19860.0,29.0,&rd=29&zc=58652,407,5,0.5235485842938596
21036,12580.0,3.0,&rd=3&zc=21036,126,2,0.5236050906979985
54495,49220.0,11.0,&rd=11&zc=54495,183,2,0.5236258931986207
67846,23780.0,27.0,&rd=27&zc=67846,383,4,0.5236638641860798
15632,38300.0,6.0,&rd=6&zc=15632,382,4,0.5236849190220675
34785,45540.0,8.0,&rd=8&zc=34785,399,4,0.5238505167126032
27832,40260.0,6.0,&rd=6&zc=27832,225,3,0.5238785239914749
48532,22420.0,5.0,&rd=5&zc=48532,1192,12,0.5239048802710987
87035,10740.0,27.0,&rd=27&zc=87035,234,3,0.5240313724787082
84121,41620.0,11.0,&rd=11&zc=84121&clrId=27133,1368,14,0.5240500099336376
60452,16980.0,3.0,&rd=3&zc=60452,920,10,0.5242970112870092
25156,16620.0,10.0,&rd=10&zc=25156,219,3,0.5243353216101242
54914,11540.0,6.0,&rd=6&zc=54914,3599,36,0.5243645390519923
48043,19820.0,2.0,&rd=2&zc=48043,867,9,0.5244466632585013
42044,99999.0,6.0,&rd=6&zc=42044,30,1,0.5244562394463667
15901,27780.0,2.0,&rd=2&zc=15901,114,2,0.5244579169141863
92337,40140.0,4.0,&rd=4&zc=92337,2554,26,0.5245318685510937
89823,21220.0,42.0,&rd=42&zc=89823,171,2,0.5245386712822809
95324,32900.0,7.0,&rd=7&zc=95324,66,1,0.5245795837110961
25082,26580.0,10.0,&rd=10&zc=25082,340,4,0.5246845279681313
77065,26420.0,2.0,&rd=2&zc=77065,2967,30,0.52484564550021
62239,41180.0,4.0,&rd=4&zc=62239,550,6,0.5249514506397999
27557,40580.0,10.0,&rd=10&zc=27557,146,2,0.5250266949023162
66615,45820.0,9.0,&rd=9&zc=66615,155,2,0.525059905806719
3031,31700.0,7.0,&rd=7&zc=03031,652,7,0.5251365022129939
7450,35620.0,2.0,&rd=2&zc=07450,888,9,0.5251787951376714
56319,10820.0,9.0,&rd=9&zc=56319,230,3,0.5253087430655049
15143,38300.0,6.0,&rd=6&zc=15143,3004,31,0.5253573225430812
33060,33100.0,2.0,&rd=2&zc=33060,809,9,0.5254145082830964
43140,18140.0,16.0,&rd=16&zc=43140,838,9,0.5254531903297566
50560,99999.0,10.0,&rd=10&zc=50560,3,1,0.5254607113904297
24141,13980.0,11.0,&rd=11&zc=24141,208,3,0.5255465891731348
46077,26900.0,6.0,&rd=6&zc=46077,1191,12,0.5255533709800043
46342,16980.0,6.0,&rd=6&zc=46342,1505,16,0.525701964446375
18519,42540.0,2.0,&rd=2&zc=18519,831,9,0.5260675927528605
97810,25840.0,22.0,&rd=22&zc=97810,127,2,0.5260804866511417
32754,37340.0,8.0,&rd=8&zc=32754,144,2,0.5261527512920549
48813,29620.0,14.0,&rd=14&zc=48813,758,8,0.5262570883627623
74136,46140.0,3.0,&rd=3&zc=74136,230,3,0.5262903185044882
46845,23060.0,5.0,&rd=5&zc=46845,290,3,0.5263038664365921
94519,41860.0,3.0,&rd=3&zc=94519,2478,25,0.5263301059912454
48221,19820.0,2.0,&rd=2&zc=48221,604,7,0.5264069968595471
85748,46060.0,4.0,&rd=4&zc=85748,326,4,0.5264781508010626
50248,11180.0,10.0,&rd=10&zc=50248,71,1,0.5265325546287215
63301,41180.0,13.0,&rd=13&zc=63301&clrId=27124,904,10,0.5267085315473831
53583,12660.0,13.0,&rd=13&zc=53583,562,6,0.5269405870271175
60192,16980.0,6.0,&rd=6&zc=60192&clrId=27134,1907,20,0.526991348598219
57039,43620.0,10.0,&rd=10&zc=57039,374,4,0.5270100642195664
96725,25900.0,11.0,&rd=11&zc=96725,71,1,0.5270189183909733
95824,40900.0,3.0,&rd=3&zc=95824,464,5,0.5270835555088231
93664,23420.0,28.0,&rd=28&zc=93664,545,6,0.5271514704167568
70581,27660.0,6.0,&rd=6&zc=70581,303,4,0.5272584102877788
48615,10940.0,11.0,&rd=11&zc=48615,107,2,0.5273322810992671
20007,47900.0,2.0,&rd=2&zc=20007,103,2,0.5273783198452817
21851,41540.0,8.0,&rd=8&zc=21851,262,3,0.5277077350011709
48346,19820.0,6.0,&rd=6&zc=48346,2466,25,0.5277077762243653
31721,10500.0,12.0,&rd=12&zc=31721,728,8,0.5277294243204244
57631,99999.0,19.0,&rd=19&zc=57631,87,1,0.5277475047959801
60172,16980.0,3.0,&rd=3&zc=60172,518,6,0.5277549452961015
3044,14460.0,3.0,&rd=3&zc=03044,122,2,0.5278299674438347
93033,37100.0,5.0,&rd=5&zc=93033,963,10,0.5278607991491222
92404,40140.0,13.0,&rd=13&zc=92404&clrId=27127,1054,11,0.5279702840584662
98106,42660.0,4.0,&rd=4&zc=98106,1127,12,0.5280058981798189
78520,15180.0,7.0,&rd=7&zc=78520,304,4,0.5280221129808127
37618,28700.0,8.0,&rd=8&zc=37618,43,1,0.528116453849019
10306,35620.0,3.0,&rd=3&zc=10306,2254,23,0.5281475206957521
7928,35620.0,3.0,&rd=3&zc=07928,1068,11,0.5281478083656157
78552,15180.0,9.0,&rd=9&zc=78552,24,1,0.5284622567711208
75115,19100.0,3.0,&rd=3&zc=75115,709,8,0.5284967625324126
12207,10580.0,1.0,&rd=1&zc=12207,22,1,0.5285134497253862
56401,14660.0,21.0,&rd=21&zc=56401,962,10,0.5286597488043501
49437,34740.0,9.0,&rd=9&zc=49437,34,1,0.5287006894006347
7762,35620.0,1.0,&rd=1&zc=07762,28,1,0.52894734616664
27301,24660.0,8.0,&rd=8&zc=27301,314,4,0.5289488179579162
55063,99999.0,12.0,&rd=12&zc=55063,210,3,0.5290048266263363
93514,99999.0,35.0,&rd=35&zc=93514,49,1,0.5290445820839343
27609,39580.0,3.0,&rd=3&zc=27609,3228,33,0.5290504824035527
33467,33100.0,4.0,&rd=4&zc=33467,1241,13,0.5291381493767667
80127,19740.0,10.0,&rd=10&zc=80127&clrId=27124,835,9,0.5291911616018027
95361,33700.0,15.0,&rd=15&zc=95361,2392,24,0.5293405283709693
15690,38300.0,6.0,&rd=6&zc=15690,115,2,0.5294049288034185
8854,35620.0,4.0,&rd=4&zc=08854,355,4,0.5294099807975853
34450,26140.0,6.0,&rd=6&zc=34450,528,6,0.5294388528797797
47374,39980.0,10.0,&rd=10&zc=47374,955,10,0.5294700671798208
12070,11220.0,3.0,&rd=3&zc=12070,221,3,0.5295142896735928
50035,19780.0,6.0,&rd=6&zc=50035,306,4,0.529545538523032
2863,39300.0,0.9659090909999999,&rd=1&zc=02863,17,1,0.5296205414688215
48650,13020.0,9.0,&rd=9&zc=48650,355,4,0.5296346046219099
70444,25220.0,14.0,&rd=14&zc=70444,29,1,0.5297796474970571
91942,41740.0,2.0,&rd=2&zc=91942,302,4,0.5298596694294323
95965,17020.0,28.0,&rd=28&zc=95965,606,7,0.5299430108463495
81008,39380.0,10.0,&rd=10&zc=81008,1335,14,0.5299800809028684
48892,29620.0,11.0,&rd=11&zc=48892,341,4,0.5301418413365379
92123,41740.0,3.0,&rd=3&zc=92123,1827,19,0.5301551697424639
30401,99999.0,16.0,&rd=16&zc=30401,310,4,0.5301973510490322
6470,14860.0,7.0,&rd=7&zc=06470,1793,18,0.5302895745282379
16920,99999.0,3.0,&rd=3&zc=16920,3,1,0.5303058103447549
70578,29180.0,10.0,&rd=10&zc=70578,206,3,0.5303358729037039
10707,35620.0,2.0,&rd=2&zc=10707,1475,15,0.530390306680208
8882,35620.0,2.0,&rd=2&zc=08882,277,3,0.5304820753819836
97478,21660.0,15.0,&rd=15&zc=97478,2862,29,0.5305769947417689
64152,28140.0,6.0,&rd=6&zc=64152,493,5,0.53061726884604
44634,41400.0,5.0,&rd=5&zc=44634,5,1,0.5307140368762033
95821,40900.0,3.0,&rd=3&zc=95821,3970,40,0.5307631045640872
83462,99999.0,8.0,&rd=8&zc=83462,155,2,0.5307803387769299
12524,39100.0,4.0,&rd=4&zc=12524,1402,15,0.5308702534214481
55805,20260.0,2.0,&rd=2&zc=55805,32,1,0.5309193953019836
48867,29620.0,14.0,&rd=14&zc=48867,669,7,0.5310516089852336
22936,16820.0,6.0,&rd=6&zc=22936,678,7,0.531093533440285
30350,12060.0,4.0,&rd=4&zc=30350,1242,13,0.5311308253597884
47993,29200.0,13.0,&rd=13&zc=47993,72,1,0.5312005429366325
17810,48700.0,10.0,&rd=10&zc=17810,304,4,0.5313084136467423
74134,46140.0,3.0,&rd=3&zc=74134,534,6,0.5315373997815717
45780,11900.0,3.0,&rd=3&zc=45780,357,4,0.5316262998219914
95301,32900.0,6.0,&rd=6&zc=95301,501,6,0.5316827289959821
46543,21140.0,6.0,&rd=6&zc=46543,19,1,0.5318618110669184
57362,99999.0,28.0,&rd=28&zc=57362,58,1,0.5318935807642781
1569,49340.0,5.0,&rd=5&zc=01569,1509,16,0.5319936631907756
53027,33340.0,12.0,&rd=12&zc=53027,1497,15,0.5320423850040439
21797,12580.0,9.0,&rd=9&zc=21797,437,5,0.5320496265219631
55325,99999.0,11.0,&rd=11&zc=55325,155,2,0.5320584447982496
64029,28140.0,9.0,&rd=9&zc=64029,954,10,0.5321955790525232
90712,31080.0,2.0,&rd=2&zc=90712,993,10,0.5322825863995745
45895,47540.0,14.0,&rd=14&zc=45895,732,8,0.5323284057707399
98075,42660.0,5.0,&rd=5&zc=98075,28,1,0.5324984582776832
15472,38300.0,7.0,&rd=7&zc=15472,472,5,0.5325234461657288
2832,39300.0,6.0,&rd=6&zc=02832,10,1,0.5325872396919799
48427,99999.0,11.0,&rd=11&zc=48427,321,4,0.5326365626698191
99141,44060.0,29.0,&rd=29&zc=99141,7,1,0.5326530390800853
61866,16580.0,9.0,&rd=9&zc=61866,175,2,0.532656870220183
16655,99999.0,7.0,&rd=7&zc=16655,83,1,0.5326646097043494
90066,31080.0,2.0,&rd=2&zc=90066,43,1,0.5327358931026536
19145,37980.0,2.0,&rd=2&zc=19145,60,1,0.5327603984653262
16872,44300.0,13.0,&rd=13&zc=16872,180,2,0.5327758344843765
11363,35620.0,0.9090909090000001,&rd=1&zc=11363,642,7,0.5328780258091924
32534,37860.0,3.0,&rd=3&zc=32534,36,1,0.5329802509735215
70585,99999.0,19.0,&rd=19&zc=70585,219,3,0.5329966957787684
73950,99999.0,15.0,&rd=15&zc=73950,158,2,0.5330990069382253
57552,99999.0,31.0,&rd=31&zc=57552,18,1,0.5331876280922373
1022,44140.0,2.0,&rd=2&zc=01022,230,3,0.5333060980718398
15601,38300.0,11.0,&rd=11&zc=15601,1426,15,0.5335010357354575
89701,16180.0,8.0,&rd=8&zc=89701,240,3,0.5335464610187826
80403,19740.0,14.0,&rd=14&zc=80403&clrId=27124,1004,11,0.5336544979829013
20646,47900.0,11.0,&rd=11&zc=20646,1194,12,0.5337420999853715
23059,40060.0,8.0,&rd=8&zc=23059,2508,26,0.5338185720856757
47809,45460.0,0.22727272699999998,&rd=1&zc=47809,8,1,0.5339268788205156
43231,18140.0,2.0,&rd=2&zc=43231,411,5,0.5339436912955321
94589,46700.0,3.0,&rd=3&zc=94589,929,10,0.534041962356061
66112,28140.0,2.0,&rd=2&zc=66112,458,5,0.5340574757700566
57334,33580.0,12.0,&rd=12&zc=57334,273,3,0.5341289871296021
15203,38300.0,2.0,&rd=2&zc=15203,22,1,0.5343519986722584
95691,40900.0,13.0,&rd=13&zc=95691&clrId=27134,1643,17,0.5343520685122742
23224,40060.0,3.0,&rd=3&zc=23224,72,1,0.5344677284558607
44451,49660.0,5.0,&rd=5&zc=44451,97,1,0.5347730100986673
50237,19780.0,8.0,&rd=8&zc=50237,328,4,0.5347854344867208
74070,46140.0,11.0,&rd=11&zc=74070,51,1,0.5348410929993939
28673,25860.0,5.0,&rd=5&zc=28673,30,1,0.5348445427732801
23664,47260.0,6.0,&rd=6&zc=23664,557,6,0.5348746896691345
85121,38060.0,11.0,&rd=11&zc=85121&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,1550,16,0.5349032045405508
59916,28060.0,40.0,&rd=40&zc=59916,789,8,0.5350671282051357
94010,41860.0,3.0,&rd=3&zc=94010,1164,12,0.5350719261024383
58203,24220.0,9.0,&rd=9&zc=58203,584,6,0.5352413712717997
7607,35620.0,1.0,&rd=1&zc=07607,346,4,0.5352581792960908
93955,41500.0,3.0,&rd=3&zc=93955,783,8,0.5353196667469053
68137,36540.0,3.0,&rd=3&zc=68137,2068,21,0.5354826164681787
92870,31080.0,2.0,&rd=2&zc=92870,425,5,0.5354853849388411
81211,99999.0,24.0,&rd=24&zc=81211,167,2,0.5355401517657186
45764,11900.0,9.0,&rd=9&zc=45764,9,1,0.5355909183573693
46706,12140.0,9.0,&rd=9&zc=46706,336,4,0.5357013581075981
29044,17900.0,15.0,&rd=15&zc=29044,6,1,0.535839957568443
33872,42700.0,4.0,&rd=4&zc=33872,148,2,0.5359437489339453
60184,16980.0,4.0,&rd=4&zc=60184,2731,28,0.5362764344540178
50438,99999.0,11.0,&rd=11&zc=50438,48,1,0.5363177202339372
41071,17140.0,4.0,&rd=4&zc=41071,650,7,0.536337762312008
76262,19100.0,6.0,&rd=6&zc=76262,4,1,0.5363500851665931
76504,28660.0,6.0,&rd=6&zc=76504,852,9,0.5365150147261751
19034,37980.0,3.0,&rd=3&zc=19034,1559,16,0.5365481701483211
45669,26580.0,5.0,&rd=5&zc=45669,369,4,0.5365842683303232
75009,19100.0,9.0,&rd=9&zc=75009,119,2,0.5365915344223847
60464,16980.0,4.0,&rd=4&zc=60464,99,1,0.5365938216653046
85736,46060.0,63.0,&rd=63&zc=85736&clrId=27133,749,8,0.536789011006256
27831,40260.0,7.0,&rd=7&zc=27831,225,3,0.5368235339191321
75644,30980.0,11.0,&rd=11&zc=75644,103,2,0.5370514169589972
12489,28740.0,10.0,&rd=10&zc=12489,32,1,0.5370985668219194
14228,15380.0,4.0,&rd=4&zc=14228,1099,11,0.5371046280002
77012,26420.0,2.0,&rd=2&zc=77012,48,1,0.5371276031737187
37663,28700.0,6.0,&rd=6&zc=37663,575,6,0.5371542020026958
1886,14460.0,6.0,&rd=6&zc=01886,1058,11,0.5371965351129284
